dog_id,age,weight,sex,kind,color,neuter,thumnail,profile,careAddr,careNum,special,find_place,find_date,end_date
N441399202002906,2020(년생),0.7(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202010070710156_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010070710156.jpg,경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,031-591-7270,어린강아지임,금곡동,20201007,20201019
N441399202002905,2020(년생),6.1(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/20201007061028_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20201007061028.jpg,경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,031-591-7270,어린강아지나 체구가큼,일패동,20201007,20201019
N441399202002904,2020(년생),6.2(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202010070610893_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010070610893.jpg,경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,031-591-7270,어린강아지나 체구가큼 겁이많음,일패동,20201007,20201019
N441399202002903,2020(년생),5.7(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202010070610901_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010070610901.jpg,경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,031-591-7270,어린강아지나 체구가큼,일패동,20201007,20201019
N441399202002902,2020(년생),7.0(Kg),M,믹스견,검정 흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202010070610191_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010070610191.jpg,경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,031-591-7270,어린강아지나 체구가큼,일패동,20201007,20201019
N441399202002901,2020(년생),6.3(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202010070610204_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010070610204.jpg,경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,031-591-7270,어린강아지나 체구가큼,일패동,20201007,20201019
N430367202000568,2015(년생),18(Kg),M,진도견,백,U,http://www.animal.go.kr/files/shelter/2020/07/202010071210182_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010071210182.png,대전광역시 유성구 갑동로15번길 20-39 (갑동) 대전동물보호센터,042-825-1118,양호,한우물로 155 번길 35-29 주변,20201007,20201019
N430365202000799,2015(년생),3.00(Kg),M,말티즈,백 ,N,http://www.animal.go.kr/files/shelter/2020/07/20201007091025_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20201007091025.jpg,대전광역시 유성구 갑동로15번길 20-39 (갑동) 대전동물보호센터,042-825-1118, ,부사동 한솔@ 주변,20201007,20201019
N428353202000835,2016(년생),4.3(Kg),M,포메라니안,갈색,Y,http://www.animal.go.kr/files/shelter/2020/07/202010071110625_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010071110625.jpg,인천광역시 계양구 다남로165번길 56 (다남동/ 유기동물보호소) ,032-515-7567,겁많음  순함,남동구 하촌로 10번길 76,20201007,20201019
N428353202000833,2019(년생),2.2(Kg),F,치와와,흰 갈,U,http://www.animal.go.kr/files/shelter/2020/07/202010071010108_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010071010108.jpg,인천광역시 계양구 다남로165번길 56 (다남동/ 유기동물보호소) ,032-515-7567,혀 살짝 나옴  순함,남동구 구월동 201-39 CU구월점,20201007,20201019
N428349202000928,2018(년생),2.84(Kg),F,포메라니안,갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202010061810810_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010061810810.jpg,인천광역시 중구 운중로 33 (운남동) ,032-751-4598,사람 잘 따른다 ,중산동1850번지 인근,20201007,20201019
N428349202000927,2018(년생),30(Kg),F,라이카,갈색,U,http://www.animal.go.kr/files/shelter/2020/07/20201006181089_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20201006181089.jpg,인천광역시 중구 운중로 33 (운남동) ,032-751-4598,사람 잘 따른다,인천대교119,20201007,20201019
N428349202000926,2016(년생),4.00(Kg),M,치와와,진한노랑,N,http://www.animal.go.kr/files/shelter/2020/09/202010061810391_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202010061810391.jpg,인천광역시 중구 개항로 68 (경동) ,032-765-9988,비교적 양호한것으로 사료됨 2 3일동안동네를 배회하고다녔다함,율목동행정복지센타앞,20201007,20201019
N428349202000925,2018(년생),9.00(Kg),M,믹스견,흰색 귀는노란색,Y,http://www.animal.go.kr/files/shelter/2020/09/202010061710562_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202010061710562.jpg,인천광역시 중구 개항로 68 (경동) ,032-765-9988,노란목줄하고있고 중성화되어있고 비교적 양호한편임,송월동대륙빌라앞,20201007,20201019
N428349202000923,2017(년생),7.00(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/09/202010061510256_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202010061510256.jpg,인천광역시 중구 개항로 68 (경동) ,032-765-9988,사람을 물어 신고되어 119에서 포획해옴  양호한것으로사료됨,도원동백운맨션빌라근처,20201007,20201019
N426334202000936,2010(년생),20(Kg),M,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202010071010468_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010071010468.png,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,051-971-6208,야생 들개 사나움,경동 메르빌 산불촛,20201007,20201019
N469569202000406,2019(년생),6(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/09/202010062110405_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202010062110405.jpg,세종특별자치시  전동면 미륵당1길 188 (전동면) ,010-4435-3720, ,전의면 동신길,20201006,20201013
N469569202000404,2017(년생),20(Kg),F,진도견,흰색,U,http://www.animal.go.kr/files/shelter/2020/09/202010062110889_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202010062110889.jpg,세종특별자치시  전동면 미륵당1길 188 (전동면) ,010-4435-3720,털갈이중  온순하며 사람을 잘 따름 ,조치원읍 죽림리,20201006,20201013
N469569202000403,2017(년생),7(Kg),M,믹스견,갈색,U,http://www.animal.go.kr/files/shelter/2020/09/20201006211098_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/20201006211098.jpg,세종특별자치시  전동면 미륵당1길 188 (전동면) ,010-4435-3720, ,전동면 수구동길,20201006,20201013
N469569202000402,2020(년생),2.5(Kg),F,믹스견,갈색,U,http://www.animal.go.kr/files/shelter/2020/09/202010062110454_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202010062110454.jpg,세종특별자치시  전동면 미륵당1길 188 (전동면) ,010-4435-3720,온순함 ,전동면 수구동길,20201006,20201013
N469569202000401,2018(년생),3(Kg),F,믹스견,옅은갈색,U,http://www.animal.go.kr/files/shelter/2020/09/202010062110424_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202010062110424.jpg,세종특별자치시  전동면 미륵당1길 188 (전동면) ,010-4435-3720,온순함 ,전동면 수구동길,20201006,20201013
N469569202000400,2018(년생),5(Kg),F,믹스견,옅은갈색,U,http://www.animal.go.kr/files/shelter/2020/09/20201006201065_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/20201006201065.jpg,세종특별자치시  전동면 미륵당1길 188 (전동면) ,010-4435-3720, ,전동면 수구동길,20201006,20201013
N448567202001287,2019(년생),4(Kg),M,푸들,갈색,Y,http://www.animal.go.kr/files/shelter/2020/09/202010061510734_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202010061510734.jpg,경상남도 창원시 의창구 창이대로 71 (명서동/ 창원시농업기술센터) 축산과,055-225-5481,J-10-1-7  갈색  하네스 착용  미용되어있음 ,의창구 봉곡동 봉곡시장 부근 도로변,20201006,20201015
N448548202000367,2020(년생),2(Kg),F,믹스견,흰색 갈색 ,N,http://www.animal.go.kr/files/shelter/2020/09/202010061210959_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202010061210959.jpg,경상남도 합천군 합천읍 옥산로 16 (합천읍/ 까치빌라) 태민동물병원,055-931-7975,엄마와 동배 자매와 같이 입소 하였고 순덕한 성격이며 좋은 주인 만나고 싶습니다!,삼가면 용흥길 313,20201006,20201016
N448548202000366,2020(년생),2(Kg),F,믹스견,흰색 갈색,N,http://www.animal.go.kr/files/shelter/2020/09/202010061210317_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202010061210317.jpg,경상남도 합천군 합천읍 옥산로 16 (합천읍/ 까치빌라) 태민동물병원,055-931-7975,어미가 잘키워서 통통하고 애기들 성격이 순둥순둥 순덕합니다 ,삼가면 용흥길 313,20201006,20201016
N448548202000365,2017(년생),13(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/09/202010061210339_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202010061210339.jpg,경상남도 합천군 합천읍 옥산로 16 (합천읍/ 까치빌라) 태민동물병원,055-931-7975,들개처럼 산으로 돌아다니다 민원인 집 근처 새끼 2마리 낳았음,삼가면 용흥길 313,20201006,20201016
N448542202000715,2019(년생),10(Kg),F,믹스견,흑갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202010061910968_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010061910968.jpg,경상남도 고성군 고성읍 덕선로 88 (고성읍) ,055-670-4314,활발함,삼산면,20201006,20201014
N448542202000707,2019(년생),10(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202010061910178_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010061910178.jpg,경상남도 고성군 고성읍 덕선로 88 (고성읍) ,055-670-4314,모견1 자견 6,삼산면 미룡리 174-1,20201006,20201014
N448538202000542,2017(년생),6.5(Kg),M,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/20201006171090_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20201006171090.jpg,경상남도 양산시 동면 석산리 392 양산시농업기술센터,055-392-5337,흰색,물금읍디자인공원내,20201006,20201016
N448537202001178,2019(년생),9(Kg),M,믹스견,연갈색 흰색,N,http://www.animal.go.kr/files/shelter/2020/09/202010061010413_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202010061010413.jpg,경상남도 거제시 사등면 두동로1길 109 (사등면/ 한국자원재생공사폐비닐적재장) 거제시유기동물보호소,055-639-6368,견주사망,마전동 대물낚시,20201006,20201016
N448536202001824,2015(년생),5(Kg),F,믹스견,화이트,N,http://www.animal.go.kr/files/shelter/2020/09/202010062310256_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202010062310256.jpg,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,010-5656-6665,온순/포메믹스,무안,20201006,20201016
N448536202001823,2017(년생),10(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/09/202010062310261_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202010062310261.jpg,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,010-5656-6665,사나움,내이동,20201006,20201016
N448536202001821,2018(년생),10(Kg),F,믹스견,연갈색,N,http://www.animal.go.kr/files/shelter/2020/09/202010062310382_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202010062310382.jpg,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,010-5656-6665,임신중,삼랑진,20201006,20201016
N448536202001820,2013(년생),3(Kg),M,푸들,화이트,N,http://www.animal.go.kr/files/shelter/2020/07/202010062310574_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010062310574.jpg,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,010-5656-6665,온순,무안,20201006,20201016
N448536202001818,2019(년생),5(Kg),F,믹스견,파티,N,http://www.animal.go.kr/files/shelter/2020/07/202010062310414_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010062310414.jpg,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,010-5656-6665,겁많음,삼랑진,20201006,20201016
N448536202001817,2019(년생),7(Kg),F,믹스견,파티,N,http://www.animal.go.kr/files/shelter/2020/07/202010062310169_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010062310169.jpg,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,010-5656-6665,온순/목에 상처,삼랑진,20201006,20201016
N448536202001816,2015(년생),4(Kg),F,시츄,파티,N,http://www.animal.go.kr/files/shelter/2020/09/202010062310725_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202010062310725.jpg,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,010-5656-6665,한쪽 눈 백내장,삼남면,20201006,20201016
N448536202001815,2015(년생),3(Kg),M,풀리,화이트,N,http://www.animal.go.kr/files/shelter/2020/09/202010062310290_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202010062310290.jpg,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,010-5656-6665,온순함,내일동,20201006,20201016
N448536202001814,2018(년생),10(Kg),F,믹스견,화이트,N,http://www.animal.go.kr/files/shelter/2020/09/202010062310327_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202010062310327.jpg,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,010-5656-6665,진도믹스추정/온순함,산외면,20201006,20201016
N448536202001813,2017(년생),10(Kg),M,믹스견,블랙화이트,N,http://www.animal.go.kr/files/shelter/2020/09/202010062210730_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202010062210730.jpg,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,010-5656-6665,사나움,삼랑진,20201006,20201016
N448536202001812,2017(년생),5(Kg),F,푸들,연갈색,N,http://www.animal.go.kr/files/shelter/2020/09/202010062210796_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202010062210796.jpg,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,010-5656-6665,겁많음,삼랑진,20201006,20201016
N448534202000878,2020(년생),2(Kg),F,믹스견,연한갈색   검은색,N,http://www.animal.go.kr/files/shelter/2020/07/202010061610248_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010061610248.jpg,경상남도 사천시 곤명면 흥신로 514 (곤명면) ,010-9982-1872,3개월  연한갈색  입과 귀가 검은색,축동 사다리385,20201006,20201016
N448534202000877,2020(년생),2(Kg),F,믹스견,연한갈색   검은색,N,http://www.animal.go.kr/files/shelter/2020/07/202010061610757_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010061610757.jpg,경상남도 사천시 곤명면 흥신로 514 (곤명면) ,010-9982-1872,3개월  연한갈색 바탕에 검은색 입,축동 사다리385,20201006,20201016
N448528202000923,2019(년생),10(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202010060910780_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010060910780.jpg,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,055-225-5481,순함,현동 1339 주변,20201006,20201015
N447524202000022,2020(년생),15(Kg),Q,진도견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202010061310120[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010061310120[1].jpg,경상북도 봉화군 봉성면 농업인길 24 (봉성면) 봉화군농업기술센터,054-679-6865,목줄이 타이트하게 착용되어 있었음,의양3리,20201006,20201019
N447524202000021,2020(년생),0.3(Kg),M,믹스견,흰색-황색,N,http://www.animal.go.kr/files/shelter/2020/07/202010061310894_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010061310894.jpg,경상북도 봉화군 봉성면 농업인길 24 (봉성면) 봉화군농업기술센터,054-679-6865,흰색-황색 모색,봉화읍 문단1길 185-23,20201006,20201019
N447524202000020,2020(년생),5(Kg),Q,믹스견,황색,U,http://www.animal.go.kr/files/shelter/2020/07/202010061310311[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010061310311[1].jpg,경상북도 봉화군 봉성면 농업인길 24 (봉성면) 봉화군농업기술센터,054-679-6865,황색 긴 털,법전면 아람길 169,20201006,20201019
N447524202000019,2020(년생),6(Kg),M,믹스견,검은색-흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202010061310138_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010061310138.jpg,경상북도 봉화군 봉성면 농업인길 24 (봉성면) 봉화군농업기술센터,054-679-6865,검은색-흰색 모색,소천면 강시골길12,20201006,20201019
N447524202000018,2020(년생),0.5(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202010061310791_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010061310791.jpg,경상북도 봉화군 봉성면 농업인길 24 (봉성면) 봉화군농업기술센터,054-679-6865,갈색모색  형제 4마리 같이 발견,소천 무진랜드,20201006,20201019
